79.72542894,1.102838334,All_Results_of_XGBoost_w7_num_50_lr_0.1_md_3.csv
79.47926953,1.399901107,All_Results_of_XGBoost_w7_num_75_lr_0.1_md_3.csv
79.34692125,1.177500393,All_Results_of_XGBoost_w7_num_50_lr_0.1_md_4.csv
79.24534851,1.422795889,All_Results_of_XGBoost_w7_num_50_lr_0.1_md_5.csv
79.15623859,1.513017942,All_Results_of_XGBoost_w7_num_100_lr_0.1_md_3.csv
78.98813264,1.451367481,All_Results_of_XGBoost_w7_num_75_lr_0.1_md_4.csv
78.67808818,1.571955718,All_Results_of_XGBoost_w7_num_75_lr_0.1_md_5.csv
78.66242362,1.587492683,All_Results_of_XGBoost_w7_num_50_lr_0.25_md_3.csv
78.63146855,1.639396233,All_Results_of_XGBoost_w7_num_100_lr_0.1_md_4.csv
78.38457602,1.710815694,All_Results_of_XGBoost_w7_num_100_lr_0.1_md_5.csv
78.03045536,1.78171686,All_Results_of_XGBoost_w7_num_75_lr_0.25_md_3.csv
77.98302782,1.723328385,All_Results_of_XGBoost_w7_num_50_lr_0.25_md_4.csv
77.77530416,1.853989015,All_Results_of_XGBoost_w7_num_50_lr_0.25_md_5.csv
77.61439463,1.961729081,All_Results_of_XGBoost_w7_num_100_lr_0.25_md_3.csv
77.42927761,1.881033928,All_Results_of_XGBoost_w7_num_75_lr_0.25_md_4.csv
77.22765819,1.999890486,All_Results_of_XGBoost_w7_num_75_lr_0.25_md_5.csv
77.13896719,1.996876188,All_Results_of_XGBoost_w7_num_50_lr_0.5_md_3.csv
77.11384705,1.961915479,All_Results_of_XGBoost_w7_num_100_lr_0.25_md_4.csv
76.91112049,2.046477837,All_Results_of_XGBoost_w7_num_100_lr_0.25_md_5.csv
76.72009372,1.949054585,All_Results_of_XGBoost_w7_num_75_lr_0.5_md_3.csv
76.69073951,2.19135053,All_Results_of_XGBoost_w7_num_50_lr_0.5_md_4.csv
76.603021,2.039015041,All_Results_of_XGBoost_w7_num_50_lr_0.5_md_5.csv
76.34426411,2.014065283,All_Results_of_XGBoost_w7_num_100_lr_0.5_md_3.csv
76.18459637,2.131724149,All_Results_of_XGBoost_w7_num_75_lr_0.5_md_5.csv
76.13049606,2.197705755,All_Results_of_XGBoost_w7_num_75_lr_0.5_md_4.csv
76.06895995,2.138661567,All_Results_of_XGBoost_w7_num_100_lr_0.5_md_4.csv
75.94756339,2.206002139,All_Results_of_XGBoost_w7_num_100_lr_0.5_md_5.csv
